Date,state,Death,type,,,,,,,
1/19/2022,Plateau,1,Other Armed Actor,,,,,,,
1/22/2022,Plateau,4,Other Armed Actor,,,,,,,
1/24/2022,Plateau,3,Other Armed Actor,,,,,,,
1/21/2022,Plateau,3,Other Armed Actor,,,,,,,
2/15/2022,Plateau,4,Other Armed Actor,,,,,,,
3/2/2022,Plateau,1,Other Armed Actor,,,,,,,
3/22/2022,Plateau,1,Other Armed Actor,,,,,,,
3/28/2022,Plateau,5,Other Armed Actor,,,,,,,
4/6/2022,Plateau,2,Other Armed Actor,,,,,,,
4/10/2022,Plateau,106,Other Armed Actor,,,,,,,
4/11/2022,Plateau,2,Other Armed Actor,,,,,,,
4/28/2022,Plateau,3,Other Armed Actor,,,,,,,
4/30/2022,Plateau,5,Other Armed Actor,,,,,,,
1/15/2013,Rivers,6,Other Armed Actor,,,,,,,
12/17/2013,Rivers,0,Other Armed Actor,,,,,,,
4/16/2014,Rivers,6,Other Armed Actor,,,,,,,
7/30/2014,Rivers,15,Other Armed Actor,,,,,,,
8/4/2014,Rivers,3,Other Armed Actor,,,,,,,
9/8/2014,Rivers,1,Other Armed Actor,,,,,,,
9/14/2014,Rivers,4,Other Armed Actor,,,,,,,
9/18/2014,Rivers,1,Other Armed Actor,,,,,,,
10/22/2014,Rivers,0,Other Armed Actor,,,,,,,
11/28/2014,Rivers,15,Other Armed Actor,,,,,,,
11/30/2014,Rivers,2,Other Armed Actor,,,,,,,
2/17/2015,Rivers,1,Other Armed Actor,,,,,,,
3/20/2015,Rivers,8,Other Armed Actor,,,,,,,
3/28/2015,Rivers,1,Other Armed Actor,,,,,,,
3/28/2015,Rivers,1,Other Armed Actor,,,,,,,
4/18/2015,Rivers,0,Other Armed Actor,,,,,,,
4/18/2015,Rivers,2,Other Armed Actor,,,,,,,
4/19/2015,Rivers,2,Other Armed Actor,,,,,,,
5/28/2015,Rivers,5,Other Armed Actor,,,,,,,
6/18/2015,Rivers,2,Other Armed Actor,,,,,,,
6/19/2015,Rivers,1,Other Armed Actor,,,,,,,
6/23/2015,Rivers,4,Other Armed Actor,,,,,,,
7/7/2015,Rivers,3,Other Armed Actor,,,,,,,
7/11/2015,Rivers,15,Other Armed Actor,,,,,,,
7/21/2015,Rivers,1,Other Armed Actor,,,,,,,
9/24/2015,Rivers,13,Other Armed Actor,,,,,,,
11/26/2015,Rivers,0,Other Armed Actor,,,,,,,
12/13/2015,Rivers,2,Other Armed Actor,,,,,,,
12/22/2015,Rivers,1,Other Armed Actor,,,,,,,
1/21/2016,Rivers,3,Other Armed Actor,,,,,,,
2/7/2016,Rivers,0,Other Armed Actor,,,,,,,
2/12/2016,Rivers,15,Other Armed Actor,,,,,,,
2/23/2016,Rivers,5,Other Armed Actor,,,,,,,
2/27/2016,Rivers,5,Other Armed Actor,,,,,,,
3/5/2016,Rivers,3,Other Armed Actor,,,,,,,
3/10/2016,Rivers,1,Other Armed Actor,,,,,,,
3/17/2016,Rivers,2,Other Armed Actor,,,,,,,
3/18/2016,Rivers,3,Other Armed Actor,,,,,,,
3/20/2016,Rivers,1,Other Armed Actor,,,,,,,
3/31/2016,Rivers,1,Other Armed Actor,,,,,,,
4/3/2016,Rivers,7,Other Armed Actor,,,,,,,
4/5/2016,Rivers,8,Other Armed Actor,,,,,,,
4/11/2016,Rivers,0,Other Armed Actor,,,,,,,
4/17/2016,Rivers,2,Other Armed Actor,,,,,,,
4/21/2016,Rivers,1,Other Armed Actor,,,,,,,
4/30/2016,Rivers,19,Other Armed Actor,,,,,,,
5/3/2016,Rivers,2,Other Armed Actor,,,,,,,
5/5/2016,Rivers,1,Other Armed Actor,,,,,,,
5/8/2016,Rivers,3,Other Armed Actor,,,,,,,
5/9/2016,Rivers,5,Other Armed Actor,,,,,,,
5/10/2016,Rivers,2,Other Armed Actor,,,,,,,
5/15/2016,Rivers,6,Other Armed Actor,,,,,,,
5/19/2016,Rivers,5,Other Armed Actor,,,,,,,
5/28/2016,Rivers,8,Other Armed Actor,,,,,,,
5/29/2016,Rivers,6,Other Armed Actor,,,,,,,
6/3/2016,Rivers,2,Other Armed Actor,,,,,,,
6/3/2016,Rivers,23,Other Armed Actor,,,,,,,
6/3/2016,Rivers,4,Other Armed Actor,,,,,,,
6/5/2016,Rivers,11,Other Armed Actor,,,,,,,
6/12/2016,Rivers,8,Other Armed Actor,,,,,,,
6/15/2016,Rivers,11,Other Armed Actor,,,,,,,
7/22/2016,Rivers,0,Other Armed Actor,,,,,,,
8/14/2016,Rivers,0,Other Armed Actor,,,,,,,
8/27/2016,Rivers,5,Other Armed Actor,,,,,,,
8/27/2016,Rivers,6,Other Armed Actor,,,,,,,
8/28/2016,Rivers,7,Other Armed Actor,,,,,,,
8/29/2016,Rivers,1,Other Armed Actor,,,,,,,
9/6/2016,Rivers,4,Other Armed Actor,,,,,,,
9/23/2016,Rivers,0,Other Armed Actor,,,,,,,
9/26/2016,Rivers,6,Other Armed Actor,,,,,,,
10/3/2016,Rivers,4,Other Armed Actor,,,,,,,
10/16/2016,Rivers,4,Other Armed Actor,,,,,,,
10/30/2016,Rivers,2,Other Armed Actor,,,,,,,
11/21/2016,Rivers,4,Other Armed Actor,,,,,,,
12/24/2016,Rivers,8,Other Armed Actor,,,,,,,
1/3/2017,Rivers,7,Other Armed Actor,,,,,,,
2/15/2017,Rivers,5,Other Armed Actor,,,,,,,
4/3/2017,Rivers,2,Other Armed Actor,,,,,,,
4/29/2017,Rivers,1,Other Armed Actor,,,,,,,
4/29/2017,Rivers,7,Other Armed Actor,,,,,,,
4/30/2017,Rivers,4,Other Armed Actor,,,,,,,
5/3/2017,Rivers,3,Other Armed Actor,,,,,,,
5/5/2017,Rivers,1,Other Armed Actor,,,,,,,
5/5/2017,Rivers,1,Other Armed Actor,,,,,,,
5/6/2017,Rivers,2,Other Armed Actor,,,,,,,
5/21/2017,Rivers,4,Other Armed Actor,,,,,,,
5/21/2017,Rivers,1,Other Armed Actor,,,,,,,
5/23/2017,Rivers,1,Other Armed Actor,,,,,,,
6/2/2017,Rivers,14,Other Armed Actor,,,,,,,
6/19/2017,Rivers,2,Other Armed Actor,,,,,,,
6/24/2017,Rivers,0,Other Armed Actor,,,,,,,
7/10/2017,Rivers,2,Other Armed Actor,,,,,,,
7/13/2017,Rivers,8,Other Armed Actor,,,,,,,
7/19/2017,Rivers,5,Other Armed Actor,,,,,,,
7/28/2017,Rivers,8,Other Armed Actor,,,,,,,
7/31/2017,Rivers,0,Other Armed Actor,,,,,,,
9/4/2017,Rivers,0,Other Armed Actor,,,,,,,
9/4/2017,Rivers,3,Other Armed Actor,,,,,,,
9/17/2017,Rivers,0,Other Armed Actor,,,,,,,
9/20/2017,Rivers,0,Other Armed Actor,,,,,,,
10/5/2017,Rivers,2,Other Armed Actor,,,,,,,
10/9/2017,Rivers,15,Other Armed Actor,,,,,,,
10/21/2017,Rivers,0,Other Armed Actor,,,,,,,
11/20/2017,Rivers,6,Other Armed Actor,,,,,,,
11/17/2017,Rivers,1,Other Armed Actor,,,,,,,
11/23/2017,Rivers,10,Other Armed Actor,,,,,,,
1/1/2018,Rivers,20,Other Armed Actor,,,,,,,
1/4/2018,Rivers,7,Other Armed Actor,,,,,,,
1/4/2018,Rivers,4,Other Armed Actor,,,,,,,
1/5/2018,Rivers,7,Other Armed Actor,,,,,,,
2/15/2018,Rivers,5,Other Armed Actor,,,,,,,
4/1/2018,Rivers,2,Other Armed Actor,,,,,,,
4/18/2018,Rivers,4,Other Armed Actor,,,,,,,
5/4/2018,Rivers,1,Other Armed Actor,,,,,,,
5/11/2018,Rivers,2,Other Armed Actor,,,,,,,
5/16/2018,Rivers,1,Other Armed Actor,,,,,,,
5/28/2018,Rivers,3,Other Armed Actor,,,,,,,
5/29/2018,Rivers,1,Other Armed Actor,,,,,,,
5/29/2018,Rivers,2,Other Armed Actor,,,,,,,
5/30/2018,Rivers,0,Other Armed Actor,,,,,,,
7/10/2018,Rivers,1,Other Armed Actor,,,,,,,
7/10/2018,Rivers,1,Other Armed Actor,,,,,,,
7/25/2018,Rivers,3,Other Armed Actor,,,,,,,
7/29/2018,Rivers,3,Other Armed Actor,,,,,,,
7/29/2018,Rivers,2,Other Armed Actor,,,,,,,
8/1/2018,Rivers,5,Other Armed Actor,,,,,,,
8/3/2018,Rivers,1,Other Armed Actor,,,,,,,
8/18/2018,Rivers,0,Other Armed Actor,,,,,,,
8/28/2018,Rivers,1,Other Armed Actor,,,,,,,
9/16/2018,Rivers,1,Other Armed Actor,,,,,,,
9/22/2018,Rivers,0,Other Armed Actor,,,,,,,
9/30/2018,Rivers,0,Other Armed Actor,,,,,,,
10/15/2018,Rivers,3,Other Armed Actor,,,,,,,
11/13/2018,Rivers,2,Other Armed Actor,,,,,,,
11/13/2018,Rivers,2,Other Armed Actor,,,,,,,
11/14/2018,Rivers,1,Other Armed Actor,,,,,,,
11/16/2018,Rivers,4,Other Armed Actor,,,,,,,
11/26/2018,Rivers,3,Other Armed Actor,,,,,,,
12/23/2018,Rivers,1,Other Armed Actor,,,,,,,
12/23/2018,Rivers,5,Other Armed Actor,,,,,,,
12/24/2018,Rivers,4,Other Armed Actor,,,,,,,
12/30/2018,Rivers,0,Other Armed Actor,,,,,,,
1/12/2019,Rivers,1,Other Armed Actor,,,,,,,
1/13/2019,Rivers,1,Other Armed Actor,,,,,,,
1/14/2019,Rivers,1,Other Armed Actor,,,,,,,
1/20/2019,Rivers,1,Other Armed Actor,,,,,,,
1/20/2019,Rivers,3,Other Armed Actor,,,,,,,
2/15/2019,Rivers,6,Other Armed Actor,,,,,,,
2/15/2019,Rivers,2,Other Armed Actor,,,,,,,
2/15/2019,Rivers,1,Other Armed Actor,,,,,,,
3/2/2019,Rivers,2,Other Armed Actor,,,,,,,
3/9/2019,Rivers,4,Other Armed Actor,,,,,,,
3/9/2019,Rivers,2,Other Armed Actor,,,,,,,
3/9/2019,Rivers,1,Other Armed Actor,,,,,,,
3/26/2019,Rivers,1,Other Armed Actor,,,,,,,
4/1/2019,Rivers,0,Other Armed Actor,,,,,,,
4/6/2019,Rivers,8,Other Armed Actor,,,,,,,
4/7/2019,Rivers,5,Other Armed Actor,,,,,,,
4/7/2019,Rivers,7,Other Armed Actor,,,,,,,
4/10/2019,Rivers,1,Other Armed Actor,,,,,,,
4/12/2019,Rivers,1,Other Armed Actor,,,,,,,
4/13/2019,Rivers,4,Other Armed Actor,,,,,,,
4/13/2019,Rivers,1,Other Armed Actor,,,,,,,
4/13/2019,Rivers,1,Other Armed Actor,,,,,,,
4/13/2019,Rivers,1,Other Armed Actor,,,,,,,
4/26/2019,Rivers,1,Other Armed Actor,,,,,,,
4/26/2019,Rivers,3,Other Armed Actor,,,,,,,
5/3/2019,Rivers,1,Other Armed Actor,,,,,,,
5/5/2019,Rivers,3,Other Armed Actor,,,,,,,
5/8/2019,Rivers,1,Other Armed Actor,,,,,,,
5/19/2019,Rivers,20,Other Armed Actor,,,,,,,
5/19/2019,Rivers,2,Other Armed Actor,,,,,,,
5/22/2019,Rivers,1,Other Armed Actor,,,,,,,
6/16/2019,Rivers,4,Other Armed Actor,,,,,,,
6/18/2019,Rivers,1,Other Armed Actor,,,,,,,
7/1/2019,Rivers,2,Other Armed Actor,,,,,,,
7/8/2019,Rivers,1,Other Armed Actor,,,,,,,
7/13/2019,Rivers,2,Other Armed Actor,,,,,,,
7/30/2019,Rivers,1,Other Armed Actor,,,,,,,
7/31/2019,Rivers,1,Other Armed Actor,,,,,,,
8/14/2019,Rivers,10,Other Armed Actor,,,,,,,
8/15/2019,Rivers,1,Other Armed Actor,,,,,,,
8/18/2019,Rivers,8,Other Armed Actor,,,,,,,
9/19/2019,Rivers,1,Other Armed Actor,,,,,,,
9/21/2019,Rivers,2,Other Armed Actor,,,,,,,
9/27/2019,Rivers,1,Other Armed Actor,,,,,,,
9/27/2019,Rivers,4,Other Armed Actor,,,,,,,
10/13/2019,Rivers,1,Other Armed Actor,,,,,,,
10/14/2019,Rivers,3,Other Armed Actor,,,,,,,
11/2/2019,Rivers,3,Other Armed Actor,,,,,,,
12/3/2019,Rivers,0,Other Armed Actor,,,,,,,
12/8/2019,Rivers,10,Other Armed Actor,,,,,,,
12/9/2019,Rivers,1,Other Armed Actor,,,,,,,
12/30/2019,Rivers,0,Other Armed Actor,,,,,,,
1/6/2020,Rivers,4,Other Armed Actor,,,,,,,
2/2/2020,Rivers,7,Other Armed Actor,,,,,,,
2/3/2020,Rivers,4,Other Armed Actor,,,,,,,
2/4/2020,Rivers,4,Other Armed Actor,,,,,,,
2/14/2020,Rivers,8,Other Armed Actor,,,,,,,
3/17/2020,Rivers,0,Other Armed Actor,,,,,,,
3/27/2020,Rivers,0,Other Armed Actor,,,,,,,
4/27/2020,Rivers,4,Other Armed Actor,,,,,,,
5/15/2020,Rivers,1,Other Armed Actor,,,,,,,
5/12/2020,Rivers,2,Other Armed Actor,,,,,,,
5/24/2020,Rivers,1,Other Armed Actor,,,,,,,
6/2/2020,Rivers,1,Other Armed Actor,,,,,,,
6/3/2020,Rivers,1,Other Armed Actor,,,,,,,
6/3/2020,Rivers,0,Other Armed Actor,,,,,,,
6/6/2020,Rivers,1,Other Armed Actor,,,,,,,
7/2/2020,Rivers,0,Other Armed Actor,,,,,,,
7/9/2020,Rivers,1,Other Armed Actor,,,,,,,
7/27/2020,Rivers,2,Other Armed Actor,,,,,,,
8/8/2020,Rivers,5,Other Armed Actor,,,,,,,
8/17/2020,Rivers,4,Other Armed Actor,,,,,,,
8/18/2020,Rivers,1,Other Armed Actor,,,,,,,
9/12/2020,Rivers,0,Other Armed Actor,,,,,,,
9/30/2020,Rivers,1,Other Armed Actor,,,,,,,
10/21/2020,Rivers,3,Other Armed Actor,,,,,,,
10/21/2020,Rivers,3,Other Armed Actor,,,,,,,
10/22/2020,Rivers,0,Other Armed Actor,,,,,,,
10/25/2020,Rivers,1,Other Armed Actor,,,,,,,
10/30/2020,Rivers,1,Other Armed Actor,,,,,,,
11/3/2020,Rivers,1,Other Armed Actor,,,,,,,
11/16/2020,Rivers,0,Other Armed Actor,,,,,,,
11/18/2020,Rivers,1,Other Armed Actor,,,,,,,
11/21/2020,Rivers,1,Other Armed Actor,,,,,,,
11/28/2020,Rivers,0,Other Armed Actor,,,,,,,
11/30/2020,Rivers,1,Other Armed Actor,,,,,,,
12/16/2020,Rivers,0,Other Armed Actor,,,,,,,
12/22/2020,Rivers,0,Other Armed Actor,,,,,,,
12/29/2020,Rivers,3,Other Armed Actor,,,,,,,
1/5/2021,Rivers,2,Other Armed Actor,,,,,,,
1/6/2021,Rivers,1,Other Armed Actor,,,,,,,
1/12/2021,Rivers,0,Other Armed Actor,,,,,,,
1/17/2021,Rivers,4,Other Armed Actor,,,,,,,
1/23/2021,Rivers,1,Other Armed Actor,,,,,,,
1/23/2021,Rivers,1,Other Armed Actor,,,,,,,
2/4/2021,Rivers,5,Other Armed Actor,,,,,,,
2/4/2021,Rivers,1,Other Armed Actor,,,,,,,
2/10/2021,Rivers,2,Other Armed Actor,,,,,,,
2/11/2021,Rivers,3,Other Armed Actor,,,,,,,
3/7/2021,Rivers,3,Other Armed Actor,,,,,,,
4/4/2021,Rivers,2,Other Armed Actor,,,,,,,
4/7/2021,Rivers,3,Other Armed Actor,,,,,,,
4/7/2021,Rivers,1,Other Armed Actor,,,,,,,
4/21/2021,Rivers,10,Other Armed Actor,,,,,,,
4/22/2021,Rivers,4,Other Armed Actor,,,,,,,
4/24/2021,Rivers,8,Other Armed Actor,,,,,,,
4/25/2021,Rivers,4,Other Armed Actor,,,,,,,
4/26/2021,Rivers,5,Other Armed Actor,,,,,,,
4/26/2021,Rivers,1,Other Armed Actor,,,,,,,
5/7/2021,Rivers,5,Other Armed Actor,,,,,,,
5/7/2021,Rivers,4,Other Armed Actor,,,,,,,
5/14/2021,Rivers,1,Other Armed Actor,,,,,,,
5/15/2021,Rivers,4,Other Armed Actor,,,,,,,
5/22/2021,Rivers,1,Other Armed Actor,,,,,,,
5/27/2021,Rivers,7,Other Armed Actor,,,,,,,
5/30/2021,Rivers,2,Other Armed Actor,,,,,,,
5/31/2021,Rivers,0,Other Armed Actor,,,,,,,
6/3/2021,Rivers,2,Other Armed Actor,,,,,,,
6/9/2021,Rivers,1,Other Armed Actor,,,,,,,
7/19/2021,Rivers,0,Other Armed Actor,,,,,,,
7/27/2021,Rivers,1,Other Armed Actor,,,,,,,
8/10/2021,Rivers,0,Other Armed Actor,,,,,,,
8/16/2021,Rivers,2,Other Armed Actor,,,,,,,
8/19/2021,Rivers,1,Other Armed Actor,,,,,,,
8/23/2021,Rivers,9,Other Armed Actor,,,,,,,
8/26/2021,Rivers,2,Other Armed Actor,,,,,,,
8/29/2021,Rivers,2,Other Armed Actor,,,,,,,
8/31/2021,Rivers,1,Other Armed Actor,,,,,,,
9/3/2021,Rivers,2,Other Armed Actor,,,,,,,
9/8/2021,Rivers,0,Other Armed Actor,,,,,,,
10/4/2021,Rivers,0,Other Armed Actor,,,,,,,
10/7/2021,Rivers,1,Other Armed Actor,,,,,,,
11/2/2021,Rivers,2,Other Armed Actor,,,,,,,
11/2/2021,Rivers,3,Other Armed Actor,,,,,,,
11/4/2021,Rivers,0,Other Armed Actor,,,,,,,
11/16/2021,Rivers,0,Other Armed Actor,,,,,,,
11/19/2021,Rivers,2,Other Armed Actor,,,,,,,
11/23/2021,Rivers,0,Other Armed Actor,,,,,,,
11/24/2021,Rivers,4,Other Armed Actor,,,,,,,
12/30/2021,Rivers,1,Other Armed Actor,,,,,,,
1/2/2022,Rivers,0,Other Armed Actor,,,,,,,
1/4/2022,Rivers,1,Other Armed Actor,,,,,,,
1/4/2022,Rivers,0,Other Armed Actor,,,,,,,
1/30/2022,Rivers,1,Other Armed Actor,,,,,,,
2/12/2022,Rivers,1,Other Armed Actor,,,,,,,
3/5/2022,Rivers,1,Other Armed Actor,,,,,,,
4/1/2022,Rivers,4,Other Armed Actor,,,,,,,
4/11/2022,Rivers,1,Other Armed Actor,,,,,,,
4/11/2022,Rivers,1,Other Armed Actor,,,,,,,
4/28/2022,Rivers,1,Other Armed Actor,,,,,,,
5/6/2022,Rivers,1,Other Armed Actor,,,,,,,
5/18/2022,Rivers,1,Other Armed Actor,,,,,,,
5/23/2012,Sokoto,3,Other Armed Actor,,,,,,,
11/25/2012,Sokoto,0,Other Armed Actor,,,,,,,
1/9/2013,Sokoto,1,Other Armed Actor,,,,,,,
4/4/2013,Sokoto,1,Other Armed Actor,,,,,,,
8/20/2016,Sokoto,4,Other Armed Actor,,,,,,,
4/20/2017,Sokoto,2,Other Armed Actor,,,,,,,
9/16/2017,Sokoto,0,Other Armed Actor,,,,,,,
2/22/2018,Sokoto,2,Other Armed Actor,,,,,,,
6/9/2018,Sokoto,13,Other Armed Actor,,,,,,,
7/10/2018,Sokoto,40,Other Armed Actor,,,,,,,
10/13/2018,Sokoto,1,Other Armed Actor,,,,,,,
1/13/2019,Sokoto,26,Other Armed Actor,,,,,,,
2/26/2019,Sokoto,16,Other Armed Actor,,,,,,,
3/9/2019,Sokoto,4,Other Armed Actor,,,,,,,
5/3/2019,Sokoto,1,Other Armed Actor,,,,,,,
5/7/2019,Sokoto,1,Other Armed Actor,,,,,,,
6/8/2019,Sokoto,25,Other Armed Actor,,,,,,,
6/8/2019,Sokoto,25,Other Armed Actor,,,,,,,
6/24/2019,Sokoto,8,Other Armed Actor,,,,,,,
7/17/2019,Sokoto,37,Other Armed Actor,,,,,,,
8/7/2019,Sokoto,1,Other Armed Actor,,,,,,,
8/26/2019,Sokoto,2,Other Armed Actor,,,,,,,
9/14/2019,Sokoto,6,Other Armed Actor,,,,,,,
10/7/2019,Sokoto,0,Other Armed Actor,,,,,,,
1/10/2020,Sokoto,3,Other Armed Actor,,,,,,,
4/1/2020,Sokoto,22,Other Armed Actor,,,,,,,
5/22/2020,Sokoto,2,Other Armed Actor,,,,,,,
5/27/2020,Sokoto,74,Other Armed Actor,,,,,,,
5/30/2020,Sokoto,3,Other Armed Actor,,,,,,,
7/15/2020,Sokoto,3,Other Armed Actor,,,,,,,
8/22/2020,Sokoto,0,Other Armed Actor,,,,,,,
9/17/2020,Sokoto,2,Other Armed Actor,,,,,,,
10/31/2020,Sokoto,6,Other Armed Actor,,,,,,,
12/4/2020,Sokoto,2,Other Armed Actor,,,,,,,
1/31/2021,Sokoto,5,Other Armed Actor,,,,,,,
2/1/2021,Sokoto,0,Other Armed Actor,,,,,,,
2/25/2021,Sokoto,3,Other Armed Actor,,,,,,,
2/25/2021,Sokoto,1,Other Armed Actor,,,,,,,
2/27/2021,Sokoto,3,Other Armed Actor,,,,,,,
3/1/2021,Sokoto,12,Other Armed Actor,,,,,,,
3/4/2021,Sokoto,1,Other Armed Actor,,,,,,,
3/5/2021,Sokoto,17,Other Armed Actor,,,,,,,
3/18/2021,Sokoto,1,Other Armed Actor,,,,,,,
3/24/2021,Sokoto,3,Other Armed Actor,,,,,,,
4/15/2021,Sokoto,9,Other Armed Actor,,,,,,,
5/6/2021,Sokoto,3,Other Armed Actor,,,,,,,
5/11/2021,Sokoto,1,Other Armed Actor,,,,,,,
5/23/2021,Sokoto,21,Other Armed Actor,,,,,,,
5/25/2021,Sokoto,1,Other Armed Actor,,,,,,,
7/15/2021,Sokoto,2,Other Armed Actor,,,,,,,
7/25/2021,Sokoto,2,Other Armed Actor,,,,,,,
8/14/2021,Sokoto,9,Other Armed Actor,,,,,,,
9/7/2021,Sokoto,0,Other Armed Actor,,,,,,,
9/9/2021,Sokoto,6,Other Armed Actor,,,,,,,
9/17/2021,Sokoto,2,Other Armed Actor,,,,,,,
9/19/2021,Sokoto,6,Other Armed Actor,,,,,,,
9/21/2021,Sokoto,0,Other Armed Actor,,,,,,,
9/24/2021,Sokoto,17,Other Armed Actor,,,,,,,
9/28/2021,Sokoto,25,Other Armed Actor,,,,,,,
10/7/2021,Sokoto,11,Other Armed Actor,,,,,,,
10/8/2021,Sokoto,20,Other Armed Actor,,,,,,,
10/17/2021,Sokoto,49,Other Armed Actor,,,,,,,
11/10/2021,Sokoto,0,Other Armed Actor,,,,,,,
11/14/2021,Sokoto,22,Other Armed Actor,,,,,,,
11/14/2021,Sokoto,21,Other Armed Actor,,,,,,,
11/15/2021,Sokoto,1,Other Armed Actor,,,,,,,
11/15/2021,Sokoto,3,Other Armed Actor,,,,,,,
11/17/2021,Sokoto,6,Other Armed Actor,,,,,,,
12/6/2021,Sokoto,23,Other Armed Actor,,,,,,,
12/9/2021,Sokoto,3,Other Armed Actor,,,,,,,
12/11/2021,Sokoto,2,Other Armed Actor,,,,,,,
1/31/2022,Sokoto,0,Other Armed Actor,,,,,,,
2/14/2022,Sokoto,3,Other Armed Actor,,,,,,,
3/23/2022,Sokoto,4,Other Armed Actor,,,,,,,
3/23/2022,Sokoto,2,Other Armed Actor,,,,,,,
4/20/2022,Sokoto,12,Other Armed Actor,,,,,,,
5/9/2022,Sokoto,11,Other Armed Actor,,,,,,,
5/12/2022,Sokoto,1,Other Armed Actor,,,,,,,
12/3/2011,Taraba,1,Other Armed Actor,,,,,,,
6/13/2012,Taraba,1,Other Armed Actor,,,,,,,
8/24/2012,Taraba,2,Other Armed Actor,,,,,,,
10/5/2012,Taraba,1,Other Armed Actor,,,,,,,
12/5/2012,Taraba,1,Other Armed Actor,,,,,,,
2/25/2013,Taraba,2,Other Armed Actor,,,,,,,
9/18/2013,Taraba,0,Other Armed Actor,,,,,,,
6/28/2014,Taraba,13,Other Armed Actor,,,,,,,
7/31/2014,Taraba,14,Other Armed Actor,,,,,,,
8/24/2014,Taraba,20,Other Armed Actor,,,,,,,
9/2/2014,Taraba,50,Other Armed Actor,,,,,,,
12/22/2014,Taraba,3,Other Armed Actor,,,,,,,
12/23/2014,Taraba,2,Other Armed Actor,,,,,,,
1/17/2015,Taraba,3,Other Armed Actor,,,,,,,
12/28/2016,Taraba,1,Other Armed Actor,,,,,,,
3/30/2017,Taraba,1,Other Armed Actor,,,,,,,
8/8/2017,Taraba,4,Other Armed Actor,,,,,,,
10/23/2017,Taraba,1,Other Armed Actor,,,,,,,
12/28/2017,Taraba,0,Other Armed Actor,,,,,,,
1/4/2018,Taraba,6,Other Armed Actor,,,,,,,
1/4/2018,Taraba,1,Other Armed Actor,,,,,,,
1/8/2018,Taraba,3,Other Armed Actor,,,,,,,
4/4/2018,Taraba,4,Other Armed Actor,,,,,,,
5/9/2018,Taraba,10,Other Armed Actor,,,,,,,
5/29/2018,Taraba,2,Other Armed Actor,,,,,,,
10/25/2018,Taraba,0,Other Armed Actor,,,,,,,
10/27/2018,Taraba,3,Other Armed Actor,,,,,,,
12/1/2018,Taraba,1,Other Armed Actor,,,,,,,
1/17/2019,Taraba,1,Other Armed Actor,,,,,,,
2/24/2019,Taraba,5,Other Armed Actor,,,,,,,
5/20/2019,Taraba,3,Other Armed Actor,,,,,,,
6/27/2019,Taraba,0,Other Armed Actor,,,,,,,
7/9/2019,Taraba,4,Other Armed Actor,,,,,,,
7/30/2019,Taraba,0,Other Armed Actor,,,,,,,
8/7/2019,Taraba,0,Other Armed Actor,,,,,,,
8/26/2019,Taraba,1,Other Armed Actor,,,,,,,
8/27/2019,Taraba,1,Other Armed Actor,,,,,,,
8/27/2019,Taraba,1,Other Armed Actor,,,,,,,
8/28/2019,Taraba,1,Other Armed Actor,,,,,,,
9/14/2019,Taraba,0,Other Armed Actor,,,,,,,
9/18/2019,Taraba,5,Other Armed Actor,,,,,,,
11/20/2019,Taraba,1,Other Armed Actor,,,,,,,
11/23/2019,Taraba,3,Other Armed Actor,,,,,,,
11/25/2019,Taraba,5,Other Armed Actor,,,,,,,
1/6/2020,Taraba,2,Other Armed Actor,,,,,,,
1/10/2020,Taraba,2,Other Armed Actor,,,,,,,
1/30/2020,Taraba,2,Other Armed Actor,,,,,,,
3/2/2020,Taraba,1,Other Armed Actor,,,,,,,
5/18/2020,Taraba,8,Other Armed Actor,,,,,,,
6/1/2020,Taraba,2,Other Armed Actor,,,,,,,
6/14/2020,Taraba,6,Other Armed Actor,,,,,,,
7/18/2020,Taraba,2,Other Armed Actor,,,,,,,
7/23/2020,Taraba,1,Other Armed Actor,,,,,,,
8/9/2020,Taraba,1,Other Armed Actor,,,,,,,
9/14/2020,Taraba,2,Other Armed Actor,,,,,,,
9/25/2020,Taraba,2,Other Armed Actor,,,,,,,
10/26/2020,Taraba,0,Other Armed Actor,,,,,,,
11/29/2020,Taraba,2,Other Armed Actor,,,,,,,
12/7/2020,Taraba,1,Other Armed Actor,,,,,,,
1/25/2021,Taraba,2,Other Armed Actor,,,,,,,
1/29/2021,Taraba,1,Other Armed Actor,,,,,,,
3/23/2021,Taraba,12,Other Armed Actor,,,,,,,
4/5/2021,Taraba,2,Other Armed Actor,,,,,,,
4/7/2021,Taraba,3,Other Armed Actor,,,,,,,
4/14/2021,Taraba,1,Other Armed Actor,,,,,,,
4/15/2021,Taraba,3,Other Armed Actor,,,,,,,
4/17/2021,Taraba,1,Other Armed Actor,,,,,,,
4/16/2021,Taraba,0,Other Armed Actor,,,,,,,
4/20/2021,Taraba,1,Other Armed Actor,,,,,,,
6/14/2021,Taraba,1,Other Armed Actor,,,,,,,
7/11/2021,Taraba,1,Other Armed Actor,,,,,,,
9/11/2021,Taraba,1,Other Armed Actor,,,,,,,
10/15/2021,Taraba,1,Other Armed Actor,,,,,,,
11/10/2021,Taraba,15,Other Armed Actor,,,,,,,
11/17/2021,Taraba,11,Other Armed Actor,,,,,,,
12/22/2021,Taraba,0,Other Armed Actor,,,,,,,
1/1/2022,Taraba,6,Other Armed Actor,,,,,,,
1/11/2022,Taraba,40,Other Armed Actor,,,,,,,
